screenshot_path,domain,hash_id,is_phishing
data/raw\screenshots\legit\www.thesaurus.com_f2e16013.png,www.thesaurus.com,f2e16013,0
data/raw\screenshots\legit\www.powerbi.com_9e2962a7.png,www.powerbi.com,9e2962a7,0
data/raw\screenshots\legit\www.sexvid.pro_6fdcd345.png,www.sexvid.pro,6fdcd345,0
data/raw\screenshots\legit\bbci.co.uk_d8302b22.png,bbci.co.uk,d8302b22,0
data/raw\screenshots\phishing\gbwhatsapppro-in.com_9e8df99c.png,gbwhatsapppro-in.com,9e8df99c,1
data/raw\screenshots\phishing\sp.zhabite.com_ae0d5ec0.png,sp.zhabite.com,ae0d5ec0,1
data/raw\screenshots\legit\www.washington.edu_48d9d09d.png,www.washington.edu,48d9d09d,0
data/raw\screenshots\legit\www.singaporeair.com_8c9a5006.png,www.singaporeair.com,8c9a5006,0
data/raw\screenshots\legit\www.myntra.com_9e697318.png,www.myntra.com,9e697318,0
data/raw\screenshots\phishing\9103ee.com_e6f3c703.png,9103ee.com,e6f3c703,1
data/raw\screenshots\phishing\zzc1818.com_90fc84d2.png,zzc1818.com,90fc84d2,1
data/raw\screenshots\legit\1008485.site123.me_7a873275.png,1008485.site123.me,7a873275,0
data/raw\screenshots\legit\www.world.co.jp_ffe9ce26.png,www.world.co.jp,ffe9ce26,0
data/raw\screenshots\phishing\sumberrejekiban.com_82017052.png,sumberrejekiban.com,82017052,1
data/raw\screenshots\legit\orbis.easytrader.ir_e0d37fcc.png,orbis.easytrader.ir,e0d37fcc,0
data/raw\screenshots\phishing\meti.teruinpro.com_e64b1e0c.png,meti.teruinpro.com,e64b1e0c,1
data/raw\screenshots\phishing\www.darklady.net_94987023.png,www.darklady.net,94987023,1
data/raw\screenshots\legit\www.boutell.com_accfc1e3.png,www.boutell.com,accfc1e3,0
data/raw\screenshots\legit\www.world.co.jp_3b2833a0.png,www.world.co.jp,3b2833a0,0
data/raw\screenshots\phishing\1111365zw.cc_3ab21348.png,1111365zw.cc,3ab21348,1
data/raw\screenshots\legit\www.quora.com_103f89a3.png,www.quora.com,103f89a3,0
data/raw\screenshots\phishing\uniswap-interface-git-revert-307a995-uniswap.vercel.app_eca0115d.png,uniswap-interface-git-revert-307a995-uniswap.vercel.app,eca0115d,1
data/raw\screenshots\legit\rst.ua_148cd0b3.png,rst.ua,148cd0b3,0
data/raw\screenshots\phishing\fr-checkpoint.com_56595826.png,fr-checkpoint.com,56595826,1
data/raw\screenshots\phishing\mail.uvlnz.com_c396b843.png,mail.uvlnz.com,c396b843,1
data/raw\screenshots\legit\shayanews.com_a5b543b2.png,shayanews.com,a5b543b2,0
data/raw\screenshots\legit\garotacomlocal.com_104e6dd1.png,garotacomlocal.com,104e6dd1,0
data/raw\screenshots\phishing\551009u.cc_8bf58efc.png,551009u.cc,8bf58efc,1
data/raw\screenshots\phishing\88xggp.com_2deb1421.png,88xggp.com,2deb1421,1
data/raw\screenshots\legit\www.ghanaweb.com_841b5a3b.png,www.ghanaweb.com,841b5a3b,0
data/raw\screenshots\legit\bidease.com_3b14b837.png,bidease.com,3b14b837,0
data/raw\screenshots\phishing\wap.bdzfzp.cn_405ade84.png,wap.bdzfzp.cn,405ade84,1
data/raw\screenshots\legit\www.leadsquared.com_99c11602.png,www.leadsquared.com,99c11602,0
data/raw\screenshots\legit\www.proquest.com_995f1216.png,www.proquest.com,995f1216,0
data/raw\screenshots\phishing\getprox.cc_4fd47501.png,getprox.cc,4fd47501,1
data/raw\screenshots\phishing\5510005.net_547ff2eb.png,5510005.net,547ff2eb,1
data/raw\screenshots\phishing\6655533.vip_ba3bd21a.png,6655533.vip,ba3bd21a,1
data/raw\screenshots\legit\www.coca-cola.com_7c5c9baa.png,www.coca-cola.com,7c5c9baa,0
data/raw\screenshots\legit\www.unian.ua_cb223c55.png,www.unian.ua,cb223c55,0
data/raw\screenshots\legit\www.huaweicloud.com_e606078f.png,www.huaweicloud.com,e606078f,0
data/raw\screenshots\legit\www.absher.sa_aefe5a36.png,www.absher.sa,aefe5a36,0
data/raw\screenshots\legit\www.dmca.com_e3ec3017.png,www.dmca.com,e3ec3017,0
data/raw\screenshots\legit\snowflake.com_10d6486a.png,snowflake.com,10d6486a,0
data/raw\screenshots\legit\adtarget.com.tr_ea832178.png,adtarget.com.tr,ea832178,0
data/raw\screenshots\legit\www.indiatimes.com_da182982.png,www.indiatimes.com,da182982,0
data/raw\screenshots\legit\archives.gov_c3ea979c.png,archives.gov,c3ea979c,0
data/raw\screenshots\legit\www.squirt.org_61fb4e5a.png,www.squirt.org,61fb4e5a,0
data/raw\screenshots\legit\www.producthunt.com_47000761.png,www.producthunt.com,47000761,0
data/raw\screenshots\phishing\url.emailprotection.link_3cb2e456.png,url.emailprotection.link,3cb2e456,1
data/raw\screenshots\legit\www.afr.com_85f2431f.png,www.afr.com,85f2431f,0
data/raw\screenshots\legit\www.telkomsel.com_09dd6d84.png,www.telkomsel.com,09dd6d84,0
data/raw\screenshots\legit\www.eurosport.com_870f34d0.png,www.eurosport.com,870f34d0,0
data/raw\screenshots\legit\www.mobiledokan.com_06deeff7.png,www.mobiledokan.com,06deeff7,0
data/raw\screenshots\legit\zapier.com_7ec3231a.png,zapier.com,7ec3231a,0
data/raw\screenshots\phishing\8809mail000.com_3757a441.png,8809mail000.com,3757a441,1
data/raw\screenshots\legit\mulesoft.com_0e690554.png,mulesoft.com,0e690554,0
data/raw\screenshots\phishing\inchix-gowbx.cyntaxx.shop_1316231f.png,inchix-gowbx.cyntaxx.shop,1316231f,1
data/raw\screenshots\phishing\551002l.cc_3d869eaf.png,551002l.cc,3d869eaf,1
data/raw\screenshots\legit\www.obilet.com_82a37a91.png,www.obilet.com,82a37a91,0
data/raw\screenshots\phishing\survey.sogolytics.com_15824e57.png,survey.sogolytics.com,15824e57,1
data/raw\screenshots\legit\www.cumlouder.com_9ee76723.png,www.cumlouder.com,9ee76723,0
data/raw\screenshots\legit\google.com.tr_34bae265.png,google.com.tr,34bae265,0
data/raw\screenshots\legit\www.tv-asahi.co.jp_e30e7fbc.png,www.tv-asahi.co.jp,e30e7fbc,0
data/raw\screenshots\legit\www.rug.nl_739d4824.png,www.rug.nl,739d4824,0
data/raw\screenshots\phishing\combate.tec.br_f8f0eea7.png,combate.tec.br,f8f0eea7,1
data/raw\screenshots\legit\www.govdelivery.com_cec4f8a9.png,www.govdelivery.com,cec4f8a9,0
data/raw\screenshots\legit\www.indiatimes.com_efe6a9d4.png,www.indiatimes.com,efe6a9d4,0
data/raw\screenshots\phishing\marketplace-items-823623655.iceiy.com_e7ce9185.png,marketplace-items-823623655.iceiy.com,e7ce9185,1
data/raw\screenshots\legit\www.getgrass.io_c3dde940.png,www.getgrass.io,c3dde940,0
data/raw\screenshots\phishing\www.i551001.cc_59cc09aa.png,www.i551001.cc,59cc09aa,1
data/raw\screenshots\legit\adsrvr.org_dbcaf2c0.png,adsrvr.org,dbcaf2c0,0
data/raw\screenshots\legit\ecnavi.jp_9e706654.png,ecnavi.jp,9e706654,0
data/raw\screenshots\phishing\ertmail.com_61e39cfa.png,ertmail.com,61e39cfa,1
data/raw\screenshots\phishing\blnancceindex.com_a4898bb3.png,blnancceindex.com,a4898bb3,1
data/raw\screenshots\phishing\www.web3walletwp.cc_a10f2425.png,www.web3walletwp.cc,a10f2425,1
data/raw\screenshots\legit\www.tf1info.fr_78745d48.png,www.tf1info.fr,78745d48,0
data/raw\screenshots\legit\www.utwente.nl_941a40e5.png,www.utwente.nl,941a40e5,0
data/raw\screenshots\phishing\www.suphanburipsc.com_92818eeb.png,www.suphanburipsc.com,92818eeb,1
data/raw\screenshots\legit\itch.io_e05a6b39.png,itch.io,e05a6b39,0
data/raw\screenshots\phishing\551006r.cc_6a061d9d.png,551006r.cc,6a061d9d,1
data/raw\screenshots\legit\www.washington.edu_cf4101f2.png,www.washington.edu,cf4101f2,0
data/raw\screenshots\phishing\www.shockaholic.net_181588f4.png,www.shockaholic.net,181588f4,1
data/raw\screenshots\phishing\www.j551000.cc_8989_93aa6ed4.png,www.j551000.cc,8989,1
data/raw\screenshots\legit\www.google.com.tr_328d65c8.png,www.google.com.tr,328d65c8,0
data/raw\screenshots\legit\hwg.org_8bae79f6.png,hwg.org,8bae79f6,0
data/raw\screenshots\legit\rebrand.ly_937df979.png,rebrand.ly,937df979,0
data/raw\screenshots\legit\www.datastax.com_e2ddac26.png,www.datastax.com,e2ddac26,0
data/raw\screenshots\phishing\seemless.link_77e14b7f.png,seemless.link,77e14b7f,1
data/raw\screenshots\phishing\tkscshopc.com_96604c32.png,tkscshopc.com,96604c32,1
data/raw\screenshots\phishing\www.roblox.web.pk_1421ca39.png,www.roblox.web.pk,1421ca39,1
data/raw\screenshots\phishing\q551003.com_87ad6db4.png,q551003.com,87ad6db4,1
data/raw\screenshots\legit\www.doubleclick.net_91f6339a.png,www.doubleclick.net,91f6339a,0
data/raw\screenshots\phishing\xqhzrtnmwbjpl.club_5625dbfe.png,xqhzrtnmwbjpl.club,5625dbfe,1
data/raw\screenshots\phishing\027saibo.com_60ad2b57.png,027saibo.com,60ad2b57,1
data/raw\screenshots\legit\www.consultant.ru_cdc0d4c9.png,www.consultant.ru,cdc0d4c9,0
data/raw\screenshots\legit\govdelivery.com_7d378254.png,govdelivery.com,7d378254,0
data/raw\screenshots\phishing\ankaranakliyefirmalari.com_f0e449d4.png,ankaranakliyefirmalari.com,f0e449d4,1
data/raw\screenshots\phishing\869058.com_17232211.png,869058.com,17232211,1
data/raw\screenshots\legit\ads.sisal.it_94d0c827.png,ads.sisal.it,94d0c827,0
data/raw\screenshots\phishing\0431saibo.com_c0279849.png,0431saibo.com,c0279849,1
data/raw\screenshots\phishing\www.xn--nstagramsupport-6kc.com_b4ecfca7.png,www.xn--nstagramsupport-6kc.com,b4ecfca7,1
data/raw\screenshots\legit\www.filmstarts.de_21ed3d6a.png,www.filmstarts.de,21ed3d6a,0
data/raw\screenshots\legit\www.iana.org_07637c2b.png,www.iana.org,07637c2b,0
data/raw\screenshots\phishing\pinbo3656c.com_8296dfdd.png,pinbo3656c.com,8296dfdd,1
data/raw\screenshots\legit\www.yospace.com_d2d37bed.png,www.yospace.com,d2d37bed,0
data/raw\screenshots\phishing\ro.blox.hk.com_f6625148.png,ro.blox.hk.com,f6625148,1
data/raw\screenshots\phishing\miemnkimbcr.top_db8d2c82.png,miemnkimbcr.top,db8d2c82,1
data/raw\screenshots\legit\www.tv-asahi.co.jp_43f665ba.png,www.tv-asahi.co.jp,43f665ba,0
data/raw\screenshots\phishing\www.h551008.cc_8b07d448.png,www.h551008.cc,8b07d448,1
data/raw\screenshots\legit\priceline.com_2ab5b0a5.png,priceline.com,2ab5b0a5,0
data/raw\screenshots\legit\www.pavietnam.vn_df314aa6.png,www.pavietnam.vn,df314aa6,0
data/raw\screenshots\phishing\pinbo69.com_4434fe6f.png,pinbo69.com,4434fe6f,1
data/raw\screenshots\legit\macomnet.ru_e1c434ff.png,macomnet.ru,e1c434ff,0
data/raw\screenshots\legit\appcenter.ms_9a5ae21b.png,appcenter.ms,9a5ae21b,0
data/raw\screenshots\phishing\thaicleangreen.com_83c51d02.png,thaicleangreen.com,83c51d02,1
data/raw\screenshots\legit\www.bloomingdales.com_ebf61c10.png,www.bloomingdales.com,ebf61c10,0
data/raw\screenshots\phishing\www.rqblox.com_4af141c7.png,www.rqblox.com,4af141c7,1
data/raw\screenshots\phishing\hjdi6v-13099612171yxh-xbs0066.com_f0d60da0.png,hjdi6v-13099612171yxh-xbs0066.com,f0d60da0,1
data/raw\screenshots\legit\mapbox.com_60c3f741.png,mapbox.com,60c3f741,0
data/raw\screenshots\legit\b2blog.beeline.ru_65af0f63.png,b2blog.beeline.ru,65af0f63,0
data/raw\screenshots\legit\www.miui.com_04c50a78.png,www.miui.com,04c50a78,0
data/raw\screenshots\legit\xlgmedia.com_0f5f57d9.png,xlgmedia.com,0f5f57d9,0
data/raw\screenshots\phishing\hzjsxly.com_2adfe7c2.png,hzjsxly.com,2adfe7c2,1
data/raw\screenshots\legit\www.coca-cola.com_23c6f562.png,www.coca-cola.com,23c6f562,0
data/raw\screenshots\phishing\secure1bmoonline.com_6c02c989.png,secure1bmoonline.com,6c02c989,1
data/raw\screenshots\phishing\www.vikingexpress.net_29dca679.png,www.vikingexpress.net,29dca679,1
data/raw\screenshots\legit\www.infolinks.com_24358ba4.png,www.infolinks.com,24358ba4,0
data/raw\screenshots\phishing\www.3656fzx.cc_796257b3.png,www.3656fzx.cc,796257b3,1
data/raw\screenshots\legit\www.hdfcbank.com_f46bebd4.png,www.hdfcbank.com,f46bebd4,0
data/raw\screenshots\phishing\spotifyinfo.com_008f5513.png,spotifyinfo.com,008f5513,1
data/raw\screenshots\phishing\8vs5.com_1e048d1c.png,8vs5.com,1e048d1c,1
data/raw\screenshots\phishing\627961.cc_98584472.png,627961.cc,98584472,1
data/raw\screenshots\phishing\imtoken8.com_e8bae12a.png,imtoken8.com,e8bae12a,1
data/raw\screenshots\phishing\o365-doc-uments.com_fb982bc8.png,o365-doc-uments.com,fb982bc8,1
data/raw\screenshots\phishing\www.smobilliilaafipnkki.com_dbfaa122.png,www.smobilliilaafipnkki.com,dbfaa122,1
data/raw\screenshots\phishing\cfspart-idp-impot-gov-france.sduaicrd.com_0284bb6d.png,cfspart-idp-impot-gov-france.sduaicrd.com,0284bb6d,1
data/raw\screenshots\phishing\warayana.com.pe_0cf8b115.png,warayana.com.pe,0cf8b115,1
data/raw\screenshots\legit\www.paziresh24.com_d5935a54.png,www.paziresh24.com,d5935a54,0
data/raw\screenshots\legit\hackaday.com_7db0d0fe.png,hackaday.com,7db0d0fe,0
data/raw\screenshots\legit\www.tt1069.com_e4ebd1c8.png,www.tt1069.com,e4ebd1c8,0
data/raw\screenshots\phishing\778899tk.com_c6544c2b.png,778899tk.com,c6544c2b,1
data/raw\screenshots\legit\www.powerbi.com_1ff0e034.png,www.powerbi.com,1ff0e034,0
data/raw\screenshots\phishing\saibo15.com_e3af1660.png,saibo15.com,e3af1660,1
data/raw\screenshots\legit\www.singaporeair.com_c0a89fab.png,www.singaporeair.com,c0a89fab,0
data/raw\screenshots\legit\www.teacherspayteachers.com_fbcb321e.png,www.teacherspayteachers.com,fbcb321e,0
data/raw\screenshots\legit\getrushapp.com_9b1c1cd1.png,getrushapp.com,9b1c1cd1,0
data/raw\screenshots\phishing\wscp29.vip_66de9dd5.png,wscp29.vip,66de9dd5,1
data/raw\screenshots\phishing\times2invest.com_d04f9330.png,times2invest.com,d04f9330,1
data/raw\screenshots\legit\www.dmca.com_0df86ab2.png,www.dmca.com,0df86ab2,0
data/raw\screenshots\phishing\551005.co_027dcc6b.png,551005.co,027dcc6b,1
data/raw\screenshots\phishing\auth.gy_03f67585.png,auth.gy,03f67585,1
data/raw\screenshots\phishing\roblox.com.py_18ba977a.png,roblox.com.py,18ba977a,1
data/raw\screenshots\legit\discovermagazine.com_c491a3d0.png,discovermagazine.com,c491a3d0,0
data/raw\screenshots\phishing\l.ead.me_e8272f3f.png,l.ead.me,e8272f3f,1
data/raw\screenshots\phishing\krfiipwzmtb.ink_127d027f.png,krfiipwzmtb.ink,127d027f,1
data/raw\screenshots\legit\www.google.co.nz_d7d25d4c.png,www.google.co.nz,d7d25d4c,0
data/raw\screenshots\phishing\teronomy.bausper.com_343e3b23.png,teronomy.bausper.com,343e3b23,1
data/raw\screenshots\phishing\551008l.cc_a760d749.png,551008l.cc,a760d749,1
data/raw\screenshots\legit\bigthink.com_1aff9531.png,bigthink.com,1aff9531,0
data/raw\screenshots\legit\garotacomlocal.com_f0b5b7f2.png,garotacomlocal.com,f0b5b7f2,0
data/raw\screenshots\legit\www.adskeeper.com_f2474f79.png,www.adskeeper.com,f2474f79,0
data/raw\screenshots\phishing\www.robinhood-assetsmanagement.com.primetrustbanking.com_2abbbef4.png,www.robinhood-assetsmanagement.com.primetrustbanking.com,2abbbef4,1
data/raw\screenshots\legit\kde.org_ea973095.png,kde.org,ea973095,0
data/raw\screenshots\phishing\www.f551004.cc_5849e22b.png,www.f551004.cc,5849e22b,1
data/raw\screenshots\phishing\551001m.cc_010630ee.png,551001m.cc,010630ee,1
data/raw\screenshots\phishing\t55115.com_5f50432d.png,t55115.com,5f50432d,1
data/raw\screenshots\legit\aagag.com_f1c110ae.png,aagag.com,f1c110ae,0
data/raw\screenshots\legit\www.xs4all.nl_443_ad53ab93.png,www.xs4all.nl,443,0
data/raw\screenshots\phishing\upgov.net_11114725.png,upgov.net,11114725,1
data/raw\screenshots\legit\youradchoices.com_eda633fb.png,youradchoices.com,eda633fb,0
data/raw\screenshots\legit\www.browserstack.com_eb55aa38.png,www.browserstack.com,eb55aa38,0
data/raw\screenshots\legit\nianticlabs.com_d27cba50.png,nianticlabs.com,d27cba50,0
data/raw\screenshots\phishing\discord-download.browsers-bazze.ru_7a3f6bff.png,discord-download.browsers-bazze.ru,7a3f6bff,1
data/raw\screenshots\legit\www.sports.ru_66cbd953.png,www.sports.ru,66cbd953,0
data/raw\screenshots\phishing\steanmcommrunity.com_bb94cbb5.png,steanmcommrunity.com,bb94cbb5,1
data/raw\screenshots\legit\www.smule.com_00702584.png,www.smule.com,00702584,0
data/raw\screenshots\phishing\roblox.tg_0b8b5fed.png,roblox.tg,0b8b5fed,1
data/raw\screenshots\phishing\www.dropmid.com_adcac08c.png,www.dropmid.com,adcac08c,1
data/raw\screenshots\legit\www.gosuslugi.ru_e53a70fa.png,www.gosuslugi.ru,e53a70fa,0
data/raw\screenshots\legit\thaihubx.tv_caa714c0.png,thaihubx.tv,caa714c0,0
data/raw\screenshots\phishing\simulador.rgneuquen.com.ar_ce08fa0c.png,simulador.rgneuquen.com.ar,ce08fa0c,1
data/raw\screenshots\legit\orbis.easytrader.ir_be298668.png,orbis.easytrader.ir,be298668,0
data/raw\screenshots\phishing\dana-cicil.cek-card.com_179f0b67.png,dana-cicil.cek-card.com,179f0b67,1
data/raw\screenshots\phishing\kampanja-fi-spankki.com_5b51bdee.png,kampanja-fi-spankki.com,5b51bdee,1
data/raw\screenshots\legit\garotacomlocal.com_69522d98.png,garotacomlocal.com,69522d98,0
data/raw\screenshots\legit\www.coches.net_24218e29.png,www.coches.net,24218e29,0
data/raw\screenshots\legit\www.he.net_019087c5.png,www.he.net,019087c5,0
data/raw\screenshots\phishing\xfinityemailsupport.pory.app_d80e053e.png,xfinityemailsupport.pory.app,d80e053e,1
data/raw\screenshots\phishing\www.cleanviewlawn.com_7dd9cb96.png,www.cleanviewlawn.com,7dd9cb96,1
data/raw\screenshots\legit\www.flashscore.ro_b9022435.png,www.flashscore.ro,b9022435,0
data/raw\screenshots\legit\www.tf1info.fr_7dcc611a.png,www.tf1info.fr,7dcc611a,0
data/raw\screenshots\legit\www.cumlouder.com_0b3e29d0.png,www.cumlouder.com,0b3e29d0,0
data/raw\screenshots\phishing\waatchme.com_16c3f278.png,waatchme.com,16c3f278,1
data/raw\screenshots\phishing\668889.vip_d2bcccd7.png,668889.vip,d2bcccd7,1
data/raw\screenshots\legit\g2.com_fc2da98c.png,g2.com,fc2da98c,0
data/raw\screenshots\phishing\tbpinio.pw_a5bf4815.png,tbpinio.pw,a5bf4815,1
data/raw\screenshots\phishing\www.p365444.com_42d60878.png,www.p365444.com,42d60878,1
data/raw\screenshots\legit\www.adskeeper.com_b09bdadd.png,www.adskeeper.com,b09bdadd,0
data/raw\screenshots\legit\www.tt1069.com_3779bec3.png,www.tt1069.com,3779bec3,0
data/raw\screenshots\phishing\www.busanopen.org_572b7d10.png,www.busanopen.org,572b7d10,1
data/raw\screenshots\legit\www.iana.org_18f9f6b9.png,www.iana.org,18f9f6b9,0
data/raw\screenshots\phishing\gagliardicirugiaplastica.com_9aec1089.png,gagliardicirugiaplastica.com,9aec1089,1
data/raw\screenshots\legit\www.clever.com_f4bd1add.png,www.clever.com,f4bd1add,0
data/raw\screenshots\phishing\f551004.cc_8989_4798ab52.png,f551004.cc,8989,1
data/raw\screenshots\legit\inwporn.com_04e6421d.png,inwporn.com,04e6421d,0
data/raw\screenshots\phishing\551009o.cc_d98155b2.png,551009o.cc,d98155b2,1
data/raw\screenshots\phishing\97h70.com_d7871256.png,97h70.com,d7871256,1
data/raw\screenshots\legit\www.google.com.uy_2cea4161.png,www.google.com.uy,2cea4161,0
data/raw\screenshots\legit\fuckmoral.com_d4e51ec2.png,fuckmoral.com,d4e51ec2,0
data/raw\screenshots\legit\www.miui.com_f04939b0.png,www.miui.com,f04939b0,0
data/raw\screenshots\phishing\ok9908.top_b4503ada.png,ok9908.top,b4503ada,1
data/raw\screenshots\legit\www.videolan.org_e9d41be1.png,www.videolan.org,e9d41be1,0
data/raw\screenshots\legit\joomla.org_3c5362c4.png,joomla.org,3c5362c4,0
data/raw\screenshots\phishing\smtah66.com_d5a0fb16.png,smtah66.com,d5a0fb16,1
data/raw\screenshots\legit\www.snowflake.com_1955661d.png,www.snowflake.com,1955661d,0
data/raw\screenshots\legit\pluto.tv_f6ebdc65.png,pluto.tv,f6ebdc65,0
data/raw\screenshots\legit\prom.ua_aad3809b.png,prom.ua,aad3809b,0
data/raw\screenshots\phishing\wazneinformacjezkraju.pl_767d2fa5.png,wazneinformacjezkraju.pl,767d2fa5,1
data/raw\screenshots\legit\www.absher.sa_d1871812.png,www.absher.sa,d1871812,0
data/raw\screenshots\legit\dropmms.com_318adcaa.png,dropmms.com,318adcaa,0
data/raw\screenshots\phishing\888881ww.com_df2a390f.png,888881ww.com,df2a390f,1
data/raw\screenshots\legit\jra.jp_9981a2e7.png,jra.jp,9981a2e7,0
data/raw\screenshots\phishing\loginmailyahoo.persiangig.com_98936037.png,loginmailyahoo.persiangig.com,98936037,1
data/raw\screenshots\legit\www.qcloud.com_9286dd8e.png,www.qcloud.com,9286dd8e,0
data/raw\screenshots\legit\mygov.in_8e17b10a.png,mygov.in,8e17b10a,0
data/raw\screenshots\phishing\kjhgt55555555555.blogspot.cz_de30a14c.png,kjhgt55555555555.blogspot.cz,de30a14c,1
data/raw\screenshots\phishing\www.goohf.cn_f0f31c40.png,www.goohf.cn,f0f31c40,1
data/raw\screenshots\phishing\www.caimaosheng.com_cf26ecad.png,www.caimaosheng.com,cf26ecad,1
data/raw\screenshots\phishing\566z15.com_e7d22535.png,566z15.com,e7d22535,1
data/raw\screenshots\phishing\j551006.cc_a442bee8.png,j551006.cc,a442bee8,1
data/raw\screenshots\legit\widgetable.net_0ee31e89.png,widgetable.net,0ee31e89,0
data/raw\screenshots\phishing\telegramir.cc_29171719.png,telegramir.cc,29171719,1
data/raw\screenshots\legit\www.sanspo.com_69fa7da4.png,www.sanspo.com,69fa7da4,0
data/raw\screenshots\phishing\ridel-ones.top_443_3cba01c0.png,ridel-ones.top,443,1
data/raw\screenshots\legit\liteapks.com_5439d6eb.png,liteapks.com,5439d6eb,0
data/raw\screenshots\legit\www.he.net_f622a7f3.png,www.he.net,f622a7f3,0
data/raw\screenshots\legit\0502.sohu.com_d0ef3ebb.png,0502.sohu.com,d0ef3ebb,0
data/raw\screenshots\legit\dnszi.com_dd837d22.png,dnszi.com,dd837d22,0
data/raw\screenshots\legit\www.jigsawplanet.com_9a1a79e0.png,www.jigsawplanet.com,9a1a79e0,0
data/raw\screenshots\phishing\www.j551000.cc_a6947275.png,www.j551000.cc,a6947275,1
data/raw\screenshots\legit\www.tractorsupply.com_a35d4b3c.png,www.tractorsupply.com,a35d4b3c,0
data/raw\screenshots\phishing\steam.communitydisscussion.com_0e91821f.png,steam.communitydisscussion.com,0e91821f,1
data/raw\screenshots\phishing\spectrumtwcroadrunner3.weebly.com_944d3a13.png,spectrumtwcroadrunner3.weebly.com,944d3a13,1
data/raw\screenshots\phishing\szrjxkj.com_931392bc.png,szrjxkj.com,931392bc,1
data/raw\screenshots\phishing\ihbys.com_c746aabf.png,ihbys.com,c746aabf,1
data/raw\screenshots\phishing\iffii.com_a862d4af.png,iffii.com,a862d4af,1
data/raw\screenshots\phishing\ok6154.top_099be111.png,ok6154.top,099be111,1
data/raw\screenshots\phishing\c8f37cd0-form-verify-account-restricted.vercel.app_8282337f.png,c8f37cd0-form-verify-account-restricted.vercel.app,8282337f,1
data/raw\screenshots\phishing\vumcftxq.link_31f802e7.png,vumcftxq.link,31f802e7,1
data/raw\screenshots\legit\www.bose.com_c11baa47.png,www.bose.com,c11baa47,0
data/raw\screenshots\phishing\newattcompasftr.wixstudio.com_981f7c99.png,newattcompasftr.wixstudio.com,981f7c99,1
data/raw\screenshots\phishing\551005m.cc_60bd4b10.png,551005m.cc,60bd4b10,1
data/raw\screenshots\phishing\azkfi.top_69596edc.png,azkfi.top,69596edc,1
data/raw\screenshots\phishing\www.artinstagram.com_1299bcf3.png,www.artinstagram.com,1299bcf3,1
data/raw\screenshots\phishing\skiil.cn_a648b45f.png,skiil.cn,a648b45f,1
data/raw\screenshots\phishing\hxtxxkj.com_92fa4204.png,hxtxxkj.com,92fa4204,1
data/raw\screenshots\legit\www.icims.com_80646af0.png,www.icims.com,80646af0,0
data/raw\screenshots\phishing\wsaq2.bet365999555.com_a77dfcc2.png,wsaq2.bet365999555.com,a77dfcc2,1
data/raw\screenshots\phishing\b1276.cc_2b7ce674.png,b1276.cc,2b7ce674,1
data/raw\screenshots\phishing\theworkbooth.com_f83bb8dc.png,theworkbooth.com,f83bb8dc,1
data/raw\screenshots\legit\sniffies.com_d4de05fc.png,sniffies.com,d4de05fc,0
data/raw\screenshots\legit\www.hotstar.com_022352d2.png,www.hotstar.com,022352d2,0
data/raw\screenshots\phishing\jskvpxnexp.work_cc98ca50.png,jskvpxnexp.work,cc98ca50,1
data/raw\screenshots\phishing\m.szxyzhuzao.com_317f7859.png,m.szxyzhuzao.com,317f7859,1
data/raw\screenshots\legit\www.kiabi.com_5ac190f1.png,www.kiabi.com,5ac190f1,0
data/raw\screenshots\phishing\gruashermanosmedina.com_4f80372a.png,gruashermanosmedina.com,4f80372a,1
data/raw\screenshots\phishing\brt-spedizioni.com_7dc3f04a.png,brt-spedizioni.com,7dc3f04a,1
data/raw\screenshots\legit\www.united.com_530a3db8.png,www.united.com,530a3db8,0
data/raw\screenshots\legit\www.grammarly.com_443_0463a48a.png,www.grammarly.com,443,0
data/raw\screenshots\legit\www.hankyung.com_699140a5.png,www.hankyung.com,699140a5,0
data/raw\screenshots\phishing\checkpoint-v5.com_4b99e3a0.png,checkpoint-v5.com,4b99e3a0,1
data/raw\screenshots\phishing\i551000.cc_fbd5bba7.png,i551000.cc,fbd5bba7,1
data/raw\screenshots\phishing\iffii.com_2b9085bd.png,iffii.com,2b9085bd,1
data/raw\screenshots\phishing\apple-internal-acs-support.com_7e7fa47c.png,apple-internal-acs-support.com,7e7fa47c,1
data/raw\screenshots\phishing\www.sdjuxue.com_2e9b98b3.png,www.sdjuxue.com,2e9b98b3,1
data/raw\screenshots\phishing\ayi-skz.org_4e34e1a3.png,ayi-skz.org,4e34e1a3,1
data/raw\screenshots\phishing\maxseller.cl_e4b08162.png,maxseller.cl,e4b08162,1
data/raw\screenshots\phishing\g551006.cc_d782d046.png,g551006.cc,d782d046,1
data/raw\screenshots\phishing\obxbnbinn.com_e9034270.png,obxbnbinn.com,e9034270,1
data/raw\screenshots\phishing\supportcom.online_e2016b04.png,supportcom.online,e2016b04,1
data/raw\screenshots\phishing\facebook.clbug.com_2f036d43.png,facebook.clbug.com,2f036d43,1
data/raw\screenshots\phishing\www.ncfumatch.com_44381a63.png,www.ncfumatch.com,44381a63,1
data/raw\screenshots\phishing\www.geminiyelken.com_7ddc0b09.png,www.geminiyelken.com,7ddc0b09,1
data/raw\screenshots\phishing\staemcommunity.icu_29023fa6.png,staemcommunity.icu,29023fa6,1
